Corner,VSB_V,W_um,L_um,WL_ratio,VGS_V,VDS_V,Vov_V,ID_measured_A,ID_per_W_uA_um,gm_measured_uS,gm_ID_S_A,uncox_measured_A_V2,rds_measured_Ohm,Cgs_measured_F,Cgd_measured_F,Cdb_measured_F,Csb_measured_F
ss,0.00,80.00,1.0000,80.00,0.6600,0.5300,0.2500,3.698e-05,0.462,905.922,24.501,1.479e-05,2.045e+05,1.442e-13,3.605e-14,1.557e-16,1.557e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.5400,0.2500,3.702e-05,0.463,906.892,24.495,1.481e-05,2.068e+05,1.443e-13,3.608e-14,1.539e-16,1.539e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.5500,0.2500,3.707e-05,0.463,907.851,24.489,1.483e-05,2.090e+05,1.445e-13,3.612e-14,1.523e-16,1.523e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.5600,0.2500,3.712e-05,0.464,908.800,24.483,1.485e-05,2.112e+05,1.446e-13,3.616e-14,1.507e-16,1.507e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.5700,0.2500,3.717e-05,0.465,909.739,24.477,1.487e-05,2.133e+05,1.448e-13,3.620e-14,1.493e-16,1.493e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.5800,0.2500,3.721e-05,0.465,910.668,24.472,1.489e-05,2.153e+05,1.449e-13,3.623e-14,1.478e-16,1.478e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.5900,0.2500,3.726e-05,0.466,911.589,24.466,1.490e-05,2.173e+05,1.451e-13,3.627e-14,1.465e-16,1.465e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.6000,0.2500,3.731e-05,0.466,912.501,24.460,1.492e-05,2.192e+05,1.452e-13,3.631e-14,1.452e-16,1.452e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.6100,0.2500,3.735e-05,0.467,913.404,24.455,1.494e-05,2.211e+05,1.454e-13,3.634e-14,1.440e-16,1.440e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.6200,0.2500,3.740e-05,0.467,914.300,24.449,1.496e-05,2.229e+05,1.455e-13,3.638e-14,1.428e-16,1.428e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.6300,0.2500,3.744e-05,0.468,915.189,24.444,1.498e-05,2.246e+05,1.457e-13,3.641e-14,1.417e-16,1.417e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.6400,0.2500,3.748e-05,0.469,916.070,24.438,1.499e-05,2.264e+05,1.458e-13,3.645e-14,1.406e-16,1.406e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.6500,0.2500,3.753e-05,0.469,916.944,24.433,1.501e-05,2.280e+05,1.459e-13,3.648e-14,1.396e-16,1.396e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.6600,0.2500,3.757e-05,0.470,917.812,24.428,1.503e-05,2.297e+05,1.461e-13,3.652e-14,1.386e-16,1.386e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.6700,0.2500,3.762e-05,0.470,918.673,24.422,1.505e-05,2.313e+05,1.462e-13,3.655e-14,1.376e-16,1.376e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.6800,0.2500,3.766e-05,0.471,919.528,24.417,1.506e-05,2.328e+05,1.463e-13,3.659e-14,1.367e-16,1.367e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.6900,0.2500,3.770e-05,0.471,920.377,24.412,1.508e-05,2.344e+05,1.465e-13,3.662e-14,1.358e-16,1.358e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.7000,0.2500,3.774e-05,0.472,921.220,24.407,1.510e-05,2.359e+05,1.466e-13,3.665e-14,1.350e-16,1.350e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.7100,0.2500,3.779e-05,0.472,922.058,24.402,1.511e-05,2.373e+05,1.468e-13,3.669e-14,1.341e-16,1.341e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.7200,0.2500,3.783e-05,0.473,922.898,24.397,1.513e-05,2.387e+05,1.469e-13,3.672e-14,1.333e-16,1.333e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.7300,0.2500,3.787e-05,0.473,923.725,24.392,1.515e-05,2.401e+05,1.470e-13,3.675e-14,1.326e-16,1.326e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.7400,0.2500,3.791e-05,0.474,924.547,24.387,1.516e-05,2.419e+05,1.471e-13,3.679e-14,1.316e-16,1.316e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.7500,0.2500,3.795e-05,0.474,925.364,24.382,1.518e-05,2.432e+05,1.473e-13,3.682e-14,1.309e-16,1.309e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.7600,0.2500,3.799e-05,0.475,926.177,24.377,1.520e-05,2.441e+05,1.474e-13,3.685e-14,1.304e-16,1.304e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.7700,0.2500,3.804e-05,0.475,926.985,24.372,1.521e-05,2.454e+05,1.475e-13,3.688e-14,1.297e-16,1.297e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.7800,0.2500,3.808e-05,0.476,927.789,24.367,1.523e-05,2.466e+05,1.477e-13,3.692e-14,1.291e-16,1.291e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.7900,0.2500,3.812e-05,0.476,928.583,24.362,1.525e-05,2.478e+05,1.478e-13,3.695e-14,1.284e-16,1.284e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.8000,0.2500,3.816e-05,0.477,929.379,24.357,1.526e-05,2.490e+05,1.479e-13,3.698e-14,1.278e-16,1.278e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.8100,0.2500,3.820e-05,0.477,930.171,24.352,1.528e-05,2.502e+05,1.480e-13,3.701e-14,1.272e-16,1.272e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.8200,0.2500,3.824e-05,0.478,930.959,24.347,1.529e-05,2.514e+05,1.482e-13,3.704e-14,1.266e-16,1.266e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.8300,0.2500,3.828e-05,0.478,931.743,24.343,1.531e-05,2.525e+05,1.483e-13,3.707e-14,1.261e-16,1.261e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.8400,0.2500,3.832e-05,0.479,932.523,24.338,1.533e-05,2.536e+05,1.484e-13,3.710e-14,1.255e-16,1.255e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.8500,0.2500,3.835e-05,0.479,933.138,24.329,1.534e-05,2.547e+05,1.485e-13,3.713e-14,1.250e-16,1.250e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.8600,0.2500,3.839e-05,0.480,933.913,24.324,1.536e-05,2.458e+05,1.486e-13,3.716e-14,1.295e-16,1.295e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.8700,0.2500,3.844e-05,0.480,934.685,24.318,1.537e-05,2.469e+05,1.488e-13,3.719e-14,1.289e-16,1.289e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.8800,0.2500,3.848e-05,0.481,935.609,24.317,1.539e-05,2.580e+05,1.489e-13,3.723e-14,1.234e-16,1.234e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.8900,0.2500,3.851e-05,0.481,936.373,24.313,1.541e-05,2.590e+05,1.490e-13,3.726e-14,1.229e-16,1.229e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.9000,0.2500,3.855e-05,0.482,937.134,24.308,1.542e-05,2.600e+05,1.491e-13,3.729e-14,1.224e-16,1.224e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.9100,0.2500,3.859e-05,0.482,937.891,24.304,1.544e-05,2.610e+05,1.493e-13,3.732e-14,1.220e-16,1.220e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.9200,0.2500,3.863e-05,0.483,938.646,24.299,1.545e-05,2.619e+05,1.494e-13,3.735e-14,1.215e-16,1.215e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.9300,0.2500,3.867e-05,0.483,939.398,24.294,1.547e-05,2.629e+05,1.495e-13,3.738e-14,1.211e-16,1.211e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.9400,0.2500,3.871e-05,0.484,940.147,24.290,1.548e-05,2.638e+05,1.496e-13,3.741e-14,1.207e-16,1.207e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.9500,0.2500,3.874e-05,0.484,940.893,24.286,1.550e-05,2.647e+05,1.497e-13,3.744e-14,1.203e-16,1.203e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.9600,0.2500,3.878e-05,0.485,941.634,24.281,1.551e-05,2.655e+05,1.499e-13,3.747e-14,1.199e-16,1.199e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.9700,0.2500,3.882e-05,0.485,942.375,24.277,1.553e-05,2.662e+05,1.500e-13,3.750e-14,1.196e-16,1.196e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.9800,0.2500,3.886e-05,0.486,943.113,24.272,1.554e-05,2.671e+05,1.501e-13,3.753e-14,1.192e-16,1.192e-16
ss,0.00,80.00,1.0000,80.00,0.6600,0.9900,0.2500,3.889e-05,0.486,943.849,24.268,1.556e-05,2.681e+05,1.502e-13,3.755e-14,1.187e-16,1.187e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.0000,0.2500,3.893e-05,0.487,944.586,24.263,1.557e-05,2.689e+05,1.503e-13,3.758e-14,1.184e-16,1.184e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.0100,0.2500,3.897e-05,0.487,945.317,24.259,1.559e-05,2.697e+05,1.505e-13,3.761e-14,1.180e-16,1.180e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.0200,0.2500,3.900e-05,0.488,946.046,24.255,1.560e-05,2.705e+05,1.506e-13,3.764e-14,1.177e-16,1.177e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.0300,0.2500,3.904e-05,0.488,946.773,24.250,1.562e-05,2.712e+05,1.507e-13,3.767e-14,1.174e-16,1.174e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.0400,0.2500,3.908e-05,0.488,947.497,24.246,1.563e-05,2.720e+05,1.508e-13,3.770e-14,1.170e-16,1.170e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.0500,0.2500,3.911e-05,0.489,948.219,24.242,1.565e-05,2.727e+05,1.509e-13,3.773e-14,1.167e-16,1.167e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.0600,0.2500,3.915e-05,0.489,948.940,24.238,1.566e-05,2.735e+05,1.510e-13,3.776e-14,1.164e-16,1.164e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.0700,0.2500,3.919e-05,0.490,949.658,24.233,1.568e-05,2.742e+05,1.511e-13,3.779e-14,1.161e-16,1.161e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.0800,0.2500,3.922e-05,0.490,950.374,24.229,1.569e-05,2.749e+05,1.513e-13,3.781e-14,1.158e-16,1.158e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.0900,0.2500,3.926e-05,0.491,951.088,24.225,1.570e-05,2.755e+05,1.514e-13,3.784e-14,1.155e-16,1.155e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.1000,0.2500,3.930e-05,0.491,951.800,24.221,1.572e-05,2.762e+05,1.515e-13,3.787e-14,1.152e-16,1.152e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.1100,0.2500,3.933e-05,0.492,952.511,24.216,1.573e-05,2.769e+05,1.516e-13,3.790e-14,1.150e-16,1.150e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.1200,0.2500,3.937e-05,0.492,953.219,24.212,1.575e-05,2.775e+05,1.517e-13,3.793e-14,1.147e-16,1.147e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.1300,0.2500,3.941e-05,0.493,953.926,24.208,1.576e-05,2.781e+05,1.518e-13,3.796e-14,1.144e-16,1.144e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.1400,0.2500,3.944e-05,0.493,954.631,24.204,1.578e-05,2.788e+05,1.519e-13,3.798e-14,1.142e-16,1.142e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.1500,0.2500,3.948e-05,0.493,955.334,24.200,1.579e-05,2.794e+05,1.520e-13,3.801e-14,1.139e-16,1.139e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.1600,0.2500,3.951e-05,0.494,956.035,24.196,1.581e-05,2.799e+05,1.522e-13,3.804e-14,1.137e-16,1.137e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.1700,0.2500,3.955e-05,0.494,956.735,24.191,1.582e-05,2.805e+05,1.523e-13,3.807e-14,1.135e-16,1.135e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.1800,0.2500,3.958e-05,0.495,957.434,24.187,1.583e-05,2.811e+05,1.524e-13,3.810e-14,1.132e-16,1.132e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.1900,0.2500,3.962e-05,0.495,958.130,24.183,1.585e-05,2.816e+05,1.525e-13,3.812e-14,1.130e-16,1.130e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.2000,0.2500,3.966e-05,0.496,958.825,24.179,1.586e-05,2.822e+05,1.526e-13,3.815e-14,1.128e-16,1.128e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.2100,0.2500,3.969e-05,0.496,959.519,24.175,1.588e-05,2.827e+05,1.527e-13,3.818e-14,1.126e-16,1.126e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.2200,0.2500,3.973e-05,0.497,960.211,24.171,1.589e-05,2.832e+05,1.528e-13,3.821e-14,1.124e-16,1.124e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.2300,0.2500,3.976e-05,0.497,960.902,24.167,1.590e-05,2.837e+05,1.529e-13,3.823e-14,1.122e-16,1.122e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.2400,0.2500,3.980e-05,0.497,961.591,24.163,1.592e-05,2.842e+05,1.530e-13,3.826e-14,1.120e-16,1.120e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.2500,0.2500,3.983e-05,0.498,962.279,24.159,1.593e-05,2.847e+05,1.532e-13,3.829e-14,1.118e-16,1.118e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.2600,0.2500,3.987e-05,0.498,962.966,24.155,1.595e-05,2.852e+05,1.533e-13,3.832e-14,1.116e-16,1.116e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.2700,0.2500,3.990e-05,0.499,963.651,24.151,1.596e-05,2.856e+05,1.534e-13,3.834e-14,1.114e-16,1.114e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.2800,0.2500,3.994e-05,0.499,964.335,24.147,1.597e-05,2.861e+05,1.535e-13,3.837e-14,1.113e-16,1.113e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.2900,0.2500,3.997e-05,0.500,965.017,24.143,1.599e-05,2.865e+05,1.536e-13,3.840e-14,1.111e-16,1.111e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.3000,0.2500,4.001e-05,0.500,965.699,24.139,1.600e-05,2.869e+05,1.537e-13,3.842e-14,1.109e-16,1.109e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.3100,0.2500,4.004e-05,0.501,966.379,24.135,1.602e-05,2.874e+05,1.538e-13,3.845e-14,1.108e-16,1.108e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.3200,0.2500,4.008e-05,0.501,967.058,24.131,1.603e-05,2.878e+05,1.539e-13,3.848e-14,1.106e-16,1.106e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.3300,0.2500,4.011e-05,0.501,967.736,24.127,1.604e-05,2.881e+05,1.540e-13,3.850e-14,1.105e-16,1.105e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.3400,0.2500,4.015e-05,0.502,968.413,24.123,1.606e-05,2.885e+05,1.541e-13,3.853e-14,1.103e-16,1.103e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.3500,0.2500,4.018e-05,0.502,969.089,24.119,1.607e-05,2.889e+05,1.542e-13,3.856e-14,1.102e-16,1.102e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.3600,0.2500,4.021e-05,0.503,969.763,24.115,1.609e-05,2.892e+05,1.543e-13,3.859e-14,1.101e-16,1.101e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.3700,0.2500,4.025e-05,0.503,970.437,24.111,1.610e-05,2.896e+05,1.544e-13,3.861e-14,1.099e-16,1.099e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.3800,0.2500,4.028e-05,0.504,971.110,24.107,1.611e-05,2.899e+05,1.546e-13,3.864e-14,1.098e-16,1.098e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.3900,0.2500,4.032e-05,0.504,971.781,24.103,1.613e-05,2.902e+05,1.547e-13,3.867e-14,1.097e-16,1.097e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.4000,0.2500,4.035e-05,0.504,972.452,24.099,1.614e-05,2.905e+05,1.548e-13,3.869e-14,1.096e-16,1.096e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.4100,0.2500,4.039e-05,0.505,973.122,24.095,1.615e-05,2.908e+05,1.549e-13,3.872e-14,1.095e-16,1.095e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.4200,0.2500,4.042e-05,0.505,973.791,24.091,1.617e-05,2.911e+05,1.550e-13,3.875e-14,1.094e-16,1.094e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.4300,0.2500,4.046e-05,0.506,974.459,24.087,1.618e-05,2.913e+05,1.551e-13,3.877e-14,1.093e-16,1.093e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.4400,0.2500,4.049e-05,0.506,975.127,24.083,1.620e-05,2.916e+05,1.552e-13,3.880e-14,1.092e-16,1.092e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.4500,0.2500,4.052e-05,0.507,975.793,24.079,1.621e-05,2.918e+05,1.553e-13,3.883e-14,1.091e-16,1.091e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.4600,0.2500,4.056e-05,0.507,976.459,24.075,1.622e-05,2.921e+05,1.554e-13,3.885e-14,1.090e-16,1.090e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.4700,0.2500,4.059e-05,0.507,977.124,24.071,1.624e-05,2.923e+05,1.555e-13,3.888e-14,1.089e-16,1.089e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.4800,0.2500,4.063e-05,0.508,977.789,24.067,1.625e-05,2.925e+05,1.556e-13,3.890e-14,1.088e-16,1.088e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.4900,0.2500,4.066e-05,0.508,978.453,24.064,1.626e-05,2.926e+05,1.557e-13,3.893e-14,1.088e-16,1.088e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.5000,0.2500,4.070e-05,0.509,979.116,24.060,1.628e-05,2.928e+05,1.558e-13,3.896e-14,1.087e-16,1.087e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.5100,0.2500,4.073e-05,0.509,979.779,24.056,1.629e-05,2.930e+05,1.559e-13,3.898e-14,1.086e-16,1.086e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.5200,0.2500,4.076e-05,0.510,980.441,24.052,1.631e-05,2.931e+05,1.560e-13,3.901e-14,1.086e-16,1.086e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.5300,0.2500,4.080e-05,0.510,981.102,24.048,1.632e-05,2.933e+05,1.561e-13,3.904e-14,1.085e-16,1.085e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.5400,0.2500,4.083e-05,0.510,981.763,24.044,1.633e-05,2.934e+05,1.563e-13,3.906e-14,1.085e-16,1.085e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.5500,0.2500,4.087e-05,0.511,982.424,24.040,1.635e-05,2.935e+05,1.564e-13,3.909e-14,1.085e-16,1.085e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.5600,0.2500,4.090e-05,0.511,983.084,24.036,1.636e-05,2.936e+05,1.565e-13,3.912e-14,1.084e-16,1.084e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.5700,0.2500,4.093e-05,0.512,983.743,24.032,1.637e-05,2.937e+05,1.566e-13,3.914e-14,1.084e-16,1.084e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.5800,0.2500,4.097e-05,0.512,984.403,24.028,1.639e-05,2.937e+05,1.567e-13,3.917e-14,1.084e-16,1.084e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.5900,0.2500,4.100e-05,0.513,985.062,24.025,1.640e-05,2.938e+05,1.568e-13,3.919e-14,1.084e-16,1.084e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.6000,0.2500,4.104e-05,0.513,985.720,24.021,1.641e-05,2.938e+05,1.569e-13,3.922e-14,1.083e-16,1.083e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.6100,0.2500,4.107e-05,0.513,986.379,24.017,1.643e-05,2.938e+05,1.570e-13,3.925e-14,1.083e-16,1.083e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.6200,0.2500,4.110e-05,0.514,987.037,24.013,1.644e-05,2.938e+05,1.571e-13,3.927e-14,1.083e-16,1.083e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.6300,0.2500,4.114e-05,0.514,987.695,24.009,1.646e-05,2.938e+05,1.572e-13,3.930e-14,1.083e-16,1.083e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.6400,0.2500,4.117e-05,0.515,988.353,24.005,1.647e-05,2.938e+05,1.573e-13,3.933e-14,1.083e-16,1.083e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.6500,0.2500,4.121e-05,0.515,989.011,24.001,1.648e-05,2.938e+05,1.574e-13,3.935e-14,1.084e-16,1.084e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.6600,0.2500,4.124e-05,0.516,989.668,23.998,1.650e-05,2.937e+05,1.575e-13,3.938e-14,1.084e-16,1.084e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.6700,0.2500,4.127e-05,0.516,990.326,23.994,1.651e-05,2.936e+05,1.576e-13,3.940e-14,1.084e-16,1.084e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.6800,0.2500,4.131e-05,0.516,990.984,23.990,1.652e-05,2.936e+05,1.577e-13,3.943e-14,1.084e-16,1.084e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.6900,0.2500,4.134e-05,0.517,991.641,23.986,1.654e-05,3.130e+05,1.578e-13,3.946e-14,1.017e-16,1.017e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.7000,0.2500,4.137e-05,0.517,992.300,23.985,1.655e-05,3.128e+05,1.579e-13,3.948e-14,1.018e-16,1.018e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.7100,0.2500,4.141e-05,0.518,992.958,23.981,1.656e-05,2.931e+05,1.580e-13,3.951e-14,1.086e-16,1.086e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.7200,0.2500,4.144e-05,0.518,993.616,23.977,1.658e-05,2.930e+05,1.581e-13,3.953e-14,1.086e-16,1.086e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.7300,0.2500,4.147e-05,0.518,994.274,23.973,1.659e-05,2.928e+05,1.582e-13,3.956e-14,1.087e-16,1.087e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.7400,0.2500,4.151e-05,0.519,994.932,23.969,1.660e-05,2.926e+05,1.583e-13,3.959e-14,1.088e-16,1.088e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.7500,0.2500,4.154e-05,0.519,995.591,23.965,1.662e-05,2.924e+05,1.585e-13,3.961e-14,1.088e-16,1.088e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.7600,0.2500,4.158e-05,0.520,996.250,23.961,1.663e-05,2.922e+05,1.586e-13,3.964e-14,1.089e-16,1.089e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.7700,0.2500,4.161e-05,0.520,996.909,23.957,1.664e-05,2.920e+05,1.587e-13,3.967e-14,1.090e-16,1.090e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.7800,0.2500,4.165e-05,0.521,997.569,23.954,1.666e-05,2.918e+05,1.588e-13,3.969e-14,1.091e-16,1.091e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.7900,0.2500,4.168e-05,0.521,998.229,23.950,1.667e-05,2.915e+05,1.589e-13,3.972e-14,1.092e-16,1.092e-16
ss,0.00,80.00,1.0000,80.00,0.6600,1.8000,0.2500,4.171e-05,0.521,998.889,23.946,1.669e-05,2.914e+05,1.590e-13,3.974e-14,1.092e-16,1.092e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.2500,0.2600,4.459e-05,0.557,1055.862,23.681,1.649e-05,6.209e+04,1.680e-13,4.201e-14,5.126e-16,5.126e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.2600,0.2600,4.474e-05,0.559,1058.781,23.666,1.655e-05,6.866e+04,1.685e-13,4.213e-14,4.636e-16,4.636e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.2700,0.2600,4.488e-05,0.561,1061.446,23.652,1.660e-05,7.506e+04,1.689e-13,4.223e-14,4.241e-16,4.241e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.2800,0.2600,4.501e-05,0.563,1063.904,23.640,1.664e-05,8.126e+04,1.693e-13,4.233e-14,3.917e-16,3.917e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.2900,0.2600,4.512e-05,0.564,1066.192,23.628,1.669e-05,8.721e+04,1.697e-13,4.242e-14,3.650e-16,3.650e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.3000,0.2600,4.523e-05,0.565,1068.337,23.618,1.673e-05,9.289e+04,1.700e-13,4.251e-14,3.427e-16,3.427e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.3100,0.2600,4.534e-05,0.567,1070.362,23.608,1.677e-05,9.830e+04,1.704e-13,4.259e-14,3.238e-16,3.238e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.3200,0.2600,4.544e-05,0.568,1072.284,23.599,1.680e-05,1.034e+05,1.707e-13,4.266e-14,3.078e-16,3.078e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.3300,0.2600,4.553e-05,0.569,1074.118,23.590,1.684e-05,1.083e+05,1.710e-13,4.274e-14,2.939e-16,2.939e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.3400,0.2600,4.562e-05,0.570,1075.875,23.582,1.687e-05,1.129e+05,1.712e-13,4.281e-14,2.820e-16,2.820e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.3500,0.2600,4.571e-05,0.571,1077.565,23.574,1.690e-05,1.172e+05,1.715e-13,4.287e-14,2.715e-16,2.715e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.3600,0.2600,4.579e-05,0.572,1079.194,23.567,1.694e-05,1.214e+05,1.718e-13,4.294e-14,2.623e-16,2.623e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.3700,0.2600,4.587e-05,0.573,1080.771,23.559,1.697e-05,1.253e+05,1.720e-13,4.300e-14,2.541e-16,2.541e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.3800,0.2600,4.595e-05,0.574,1082.300,23.552,1.699e-05,1.290e+05,1.723e-13,4.306e-14,2.468e-16,2.468e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.3900,0.2600,4.603e-05,0.575,1083.787,23.546,1.702e-05,1.325e+05,1.725e-13,4.312e-14,2.402e-16,2.402e-16
ss,0.00,80.00,1.0000,80.00,0.6700,0.4000,0.2600,4.610e-05,0.576,1085.234,23.539,1.705e-05,1.359e+05,1.727e-13,4.318e-14,2.343e-16,2.343e-16
